1.33001965134081,0.26666666666666666,0.9607767115045982,0.4888888888888889
1.10789278721862,0.26666666666666666,0.9419829133323816,0.4888888888888889
1.060209901496513,0.2761904761904762,0.9192418559072446,0.4888888888888889
1.032829298965318,0.2857142857142857,0.9044705159989042,0.5111111111111111
1.0141603788523688,0.2761904761904762,0.8941622577518683,0.5111111111111111
1.0002059032283102,0.26666666666666666,0.8849649092837774,0.5111111111111111
0.990324982384206,0.2761904761904762,0.8777947225357808,0.5111111111111111
0.9817014572468721,0.2857142857142857,0.8707209391522384,0.5111111111111111
0.9742589873522954,0.29523809523809524,0.8633189381180291,0.5111111111111111
0.9679566113137889,0.3142857142857143,0.8564670327511661,0.5111111111111111
0.9610264582408218,0.2857142857142857,0.8510434565692709,0.5111111111111111
0.9556474993033509,0.2857142857142857,0.8452770250064969,0.5111111111111111
0.9494462602479788,0.2857142857142857,0.8402326256613135,0.5111111111111111
0.9432919082179086,0.29523809523809524,0.8352920011474787,0.5111111111111111
0.9379309993912756,0.2857142857142857,0.8302819071681583,0.5111111111111111
0.9329475355368291,0.2857142857142857,0.8256837894859713,0.5111111111111111
0.9274649011819114,0.2857142857142857,0.8209355863867851,0.5111111111111111
0.9225136728158204,0.3047619047619048,0.8158613224179783,0.5111111111111111
0.9178061407162558,0.29523809523809524,0.8111831040477638,0.5111111111111111
0.9137192188468298,0.2857142857142857,0.8074322465538575,0.5111111111111111
0.908705006804446,0.2857142857142857,0.8036119284863124,0.5333333333333333
0.9034900485686324,0.3047619047619048,0.7994259647309561,0.5333333333333333
0.8991964455386527,0.3047619047619048,0.79566190681403,0.5333333333333333
0.8945489711381981,0.29523809523809524,0.7921681847143691,0.5333333333333333
0.8902226664410763,0.3333333333333333,0.7885277735083634,0.5333333333333333
0.8854364022968121,0.3238095238095238,0.7851731904054279,0.5555555555555556
0.8810313922518357,0.37142857142857144,0.7813492138869004,0.6
0.8766658327502932,0.42857142857142855,0.7773213238793014,0.6444444444444445
0.8725124911812758,0.4857142857142857,0.773520116848913,0.6888888888888889
0.8687694786087377,0.5428571428571428,0.7698193581852163,0.7333333333333333
0.8642283871814956,0.5428571428571428,0.7664163168819323,0.7333333333333333
0.860258747559072,0.580952380952381,0.7632962691002365,0.7555555555555555
0.8560972589943927,0.5714285714285714,0.75994012182473,0.7777777777777778
0.8515011628207048,0.6095238095238096,0.7567593960961335,0.7777777777777778
0.8475394161575953,0.638095238095238,0.7531003412368142,0.7777777777777778
0.84340561631063,0.6190476190476191,0.7498815140528992,0.7777777777777778
0.8396632650234405,0.6476190476190476,0.7462381128680662,0.7777777777777778
0.8356977945921816,0.638095238095238,0.7429634957246809,0.7777777777777778
0.8319524525385495,0.6571428571428571,0.7391912631128091,0.7777777777777778
0.8280849677958123,0.638095238095238,0.7359518773671273,0.7777777777777778
0.823982324203746,0.6666666666666666,0.733035412909934,0.7777777777777778
0.8200064626155246,0.6666666666666666,0.729844635274796,0.7777777777777778
0.8159160741790572,0.6571428571428571,0.7266568696691492,0.7777777777777778
0.8119661501062588,0.6666666666666666,0.7235864895208023,0.8
0.8080968562203671,0.6761904761904762,0.7201246087259864,0.7777777777777778
0.804423313928291,0.6761904761904762,0.7169185594518538,0.8
0.8005172268272833,0.6761904761904762,0.7138736191934346,0.8
0.7962835933926213,0.6666666666666666,0.7107515162894551,0.8
0.792454979942733,0.6666666666666666,0.7076100231223065,0.8
0.7887082862285635,0.6666666666666666,0.704525466538034,0.8
